yr,cluster_id,full_name,country,field,indicator,value
1995,24816239,"blundell, r",United Kingdom,Economics,n_pub,1
1996,24816239,"blundell, r",United Kingdom,Economics,n_pub,1
1997,24816239,"blundell, r",United Kingdom,Economics,n_pub,3
1998,24816239,"blundell, r",United Kingdom,Economics,n_pub,7
1999,24816239,"blundell, r",United Kingdom,Economics,n_pub,5
2000,24816239,"blundell, r",United Kingdom,Economics,n_pub,5
2001,24816239,"blundell, r",United Kingdom,Economics,n_pub,3
2002,24816239,"blundell, r",United Kingdom,Economics,n_pub,3
2003,24816239,"blundell, r",United Kingdom,Economics,n_pub,4
2004,24816239,"blundell, r",United Kingdom,Economics,n_pub,5
2005,24816239,"blundell, r",United Kingdom,Economics,n_pub,7
2006,24816239,"blundell, r",United Kingdom,Economics,n_pub,1
2007,24816239,"blundell, r",United Kingdom,Economics,n_pub,6
2008,24816239,"blundell, r",United Kingdom,Economics,n_pub,4
2009,24816239,"blundell, r",United Kingdom,Economics,n_pub,5
2010,24816239,"blundell, r",United Kingdom,Economics,n_pub,2
2011,24816239,"blundell, r",United Kingdom,Economics,n_pub,3
2012,24816239,"blundell, r",United Kingdom,Economics,n_pub,5
2013,24816239,"blundell, r",United Kingdom,Economics,n_pub,3
2014,24816239,"blundell, r",United Kingdom,Economics,n_pub,4
2015,24816239,"blundell, r",United Kingdom,Economics,n_pub,3
2016,24816239,"blundell, r",United Kingdom,Economics,n_pub,4
2017,24816239,"blundell, r",United Kingdom,Economics,n_pub,5
2018,24816239,"blundell, r",United Kingdom,Economics,n_pub,3
2019,24816239,"blundell, r",United Kingdom,Economics,n_pub,0
1980,25143403,"geim, ak",United Kingdom,Physics,n_pub,0
1981,25143403,"geim, ak",United Kingdom,Physics,n_pub,1
1982,25143403,"geim, ak",United Kingdom,Physics,n_pub,0
1983,25143403,"geim, ak",United Kingdom,Physics,n_pub,0
1984,25143403,"geim, ak",United Kingdom,Physics,n_pub,0
1985,25143403,"geim, ak",United Kingdom,Physics,n_pub,0
1986,25143403,"geim, ak",United Kingdom,Physics,n_pub,2
1987,25143403,"geim, ak",United Kingdom,Physics,n_pub,1
1988,25143403,"geim, ak",United Kingdom,Physics,n_pub,0
1989,25143403,"geim, ak",United Kingdom,Physics,n_pub,1
1990,25143403,"geim, ak",United Kingdom,Physics,n_pub,2
1991,25143403,"geim, ak",United Kingdom,Physics,n_pub,1
1992,25143403,"geim, ak",United Kingdom,Physics,n_pub,10
1993,25143403,"geim, ak",United Kingdom,Physics,n_pub,7
1994,25143403,"geim, ak",United Kingdom,Physics,n_pub,18
1995,25143403,"geim, ak",United Kingdom,Physics,n_pub,3
1996,25143403,"geim, ak",United Kingdom,Physics,n_pub,13
1997,25143403,"geim, ak",United Kingdom,Physics,n_pub,9
1998,25143403,"geim, ak",United Kingdom,Physics,n_pub,8
1999,25143403,"geim, ak",United Kingdom,Physics,n_pub,4
2000,25143403,"geim, ak",United Kingdom,Physics,n_pub,8
2001,25143403,"geim, ak",United Kingdom,Physics,n_pub,4
2002,25143403,"geim, ak",United Kingdom,Physics,n_pub,4
2003,25143403,"geim, ak",United Kingdom,Physics,n_pub,5
2004,25143403,"geim, ak",United Kingdom,Physics,n_pub,3
2005,25143403,"geim, ak",United Kingdom,Physics,n_pub,6
2006,25143403,"geim, ak",United Kingdom,Physics,n_pub,7
2007,25143403,"geim, ak",United Kingdom,Physics,n_pub,16
2008,25143403,"geim, ak",United Kingdom,Physics,n_pub,19
2009,25143403,"geim, ak",United Kingdom,Physics,n_pub,18
2010,25143403,"geim, ak",United Kingdom,Physics,n_pub,21
2011,25143403,"geim, ak",United Kingdom,Physics,n_pub,15
2012,25143403,"geim, ak",United Kingdom,Physics,n_pub,14
2013,25143403,"geim, ak",United Kingdom,Physics,n_pub,14
2014,25143403,"geim, ak",United Kingdom,Physics,n_pub,15
2015,25143403,"geim, ak",United Kingdom,Physics,n_pub,16
2016,25143403,"geim, ak",United Kingdom,Physics,n_pub,20
2017,25143403,"geim, ak",United Kingdom,Physics,n_pub,15
2018,25143403,"geim, ak",United Kingdom,Physics,n_pub,13
2019,25143403,"geim, ak",United Kingdom,Physics,n_pub,7
1980,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,0
1981,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,0
1982,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,0
1983,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,0
1984,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,0
1985,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,0
1986,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,0
1987,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,0
1988,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,0
1989,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,0
1990,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,0
1991,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,0
1992,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,0
1993,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,0
1994,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,0
1995,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,0
1996,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,0
1997,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,1
1998,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,3
1999,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,8
2000,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,10
2001,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,8
2002,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,10
2003,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,10
2004,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,9
2005,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,13
2006,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,15
2007,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,20
2008,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,31
2009,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,19
2010,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,17
2011,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,14
2012,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,19
2013,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,24
2014,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,13
2015,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,15
2016,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,16
2017,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,16
2018,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,16
2019,25476244,"ferrari, ac",United Kingdom,Physics,n_pub,0
1980,26220541,"jacobsen, kw",Denmark,Physics,n_pub,0
1981,26220541,"jacobsen, kw",Denmark,Physics,n_pub,0
1982,26220541,"jacobsen, kw",Denmark,Physics,n_pub,0
1983,26220541,"jacobsen, kw",Denmark,Physics,n_pub,0
1984,26220541,"jacobsen, kw",Denmark,Physics,n_pub,0
1985,26220541,"jacobsen, kw",Denmark,Physics,n_pub,0
1986,26220541,"jacobsen, kw",Denmark,Physics,n_pub,1
1987,26220541,"jacobsen, kw",Denmark,Physics,n_pub,3
1988,26220541,"jacobsen, kw",Denmark,Physics,n_pub,2
1989,26220541,"jacobsen, kw",Denmark,Physics,n_pub,2
1990,26220541,"jacobsen, kw",Denmark,Physics,n_pub,3
1991,26220541,"jacobsen, kw",Denmark,Physics,n_pub,4
1992,26220541,"jacobsen, kw",Denmark,Physics,n_pub,6
1993,26220541,"jacobsen, kw",Denmark,Physics,n_pub,8
1994,26220541,"jacobsen, kw",Denmark,Physics,n_pub,11
1995,26220541,"jacobsen, kw",Denmark,Physics,n_pub,11
1996,26220541,"jacobsen, kw",Denmark,Physics,n_pub,10
1997,26220541,"jacobsen, kw",Denmark,Physics,n_pub,10
1998,26220541,"jacobsen, kw",Denmark,Physics,n_pub,3
1999,26220541,"jacobsen, kw",Denmark,Physics,n_pub,5
2000,26220541,"jacobsen, kw",Denmark,Physics,n_pub,4
2001,26220541,"jacobsen, kw",Denmark,Physics,n_pub,8
2002,26220541,"jacobsen, kw",Denmark,Physics,n_pub,7
2003,26220541,"jacobsen, kw",Denmark,Physics,n_pub,10
2004,26220541,"jacobsen, kw",Denmark,Physics,n_pub,7
2005,26220541,"jacobsen, kw",Denmark,Physics,n_pub,10
2006,26220541,"jacobsen, kw",Denmark,Physics,n_pub,4
2007,26220541,"jacobsen, kw",Denmark,Physics,n_pub,1
2008,26220541,"jacobsen, kw",Denmark,Physics,n_pub,3
2009,26220541,"jacobsen, kw",Denmark,Physics,n_pub,4
2010,26220541,"jacobsen, kw",Denmark,Physics,n_pub,9
2011,26220541,"jacobsen, kw",Denmark,Physics,n_pub,10
2012,26220541,"jacobsen, kw",Denmark,Physics,n_pub,15
2013,26220541,"jacobsen, kw",Denmark,Physics,n_pub,6
2014,26220541,"jacobsen, kw",Denmark,Physics,n_pub,10
2015,26220541,"jacobsen, kw",Denmark,Physics,n_pub,9
2016,26220541,"jacobsen, kw",Denmark,Physics,n_pub,6
2017,26220541,"jacobsen, kw",Denmark,Physics,n_pub,10
2018,26220541,"jacobsen, kw",Denmark,Physics,n_pub,6
2019,26220541,"jacobsen, kw",Denmark,Physics,n_pub,0
1980,26804208,"pendry, jb",United Kingdom,Physics,n_pub,7
1981,26804208,"pendry, jb",United Kingdom,Physics,n_pub,9
1982,26804208,"pendry, jb",United Kingdom,Physics,n_pub,9
1983,26804208,"pendry, jb",United Kingdom,Physics,n_pub,4
1984,26804208,"pendry, jb",United Kingdom,Physics,n_pub,8
1985,26804208,"pendry, jb",United Kingdom,Physics,n_pub,12
1986,26804208,"pendry, jb",United Kingdom,Physics,n_pub,17
1987,26804208,"pendry, jb",United Kingdom,Physics,n_pub,7
1988,26804208,"pendry, jb",United Kingdom,Physics,n_pub,12
1989,26804208,"pendry, jb",United Kingdom,Physics,n_pub,15
1990,26804208,"pendry, jb",United Kingdom,Physics,n_pub,10
1991,26804208,"pendry, jb",United Kingdom,Physics,n_pub,9
1992,26804208,"pendry, jb",United Kingdom,Physics,n_pub,10
1993,26804208,"pendry, jb",United Kingdom,Physics,n_pub,8
1994,26804208,"pendry, jb",United Kingdom,Physics,n_pub,8
1995,26804208,"pendry, jb",United Kingdom,Physics,n_pub,7
1996,26804208,"pendry, jb",United Kingdom,Physics,n_pub,6
1997,26804208,"pendry, jb",United Kingdom,Physics,n_pub,8
1998,26804208,"pendry, jb",United Kingdom,Physics,n_pub,8
1999,26804208,"pendry, jb",United Kingdom,Physics,n_pub,9
2000,26804208,"pendry, jb",United Kingdom,Physics,n_pub,5
2001,26804208,"pendry, jb",United Kingdom,Physics,n_pub,7
2002,26804208,"pendry, jb",United Kingdom,Physics,n_pub,7
2003,26804208,"pendry, jb",United Kingdom,Physics,n_pub,14
2004,26804208,"pendry, jb",United Kingdom,Physics,n_pub,9
2005,26804208,"pendry, jb",United Kingdom,Physics,n_pub,5
2006,26804208,"pendry, jb",United Kingdom,Physics,n_pub,10
2007,26804208,"pendry, jb",United Kingdom,Physics,n_pub,6
2008,26804208,"pendry, jb",United Kingdom,Physics,n_pub,11
2009,26804208,"pendry, jb",United Kingdom,Physics,n_pub,7
2010,26804208,"pendry, jb",United Kingdom,Physics,n_pub,14
2011,26804208,"pendry, jb",United Kingdom,Physics,n_pub,12
2012,26804208,"pendry, jb",United Kingdom,Physics,n_pub,15
2013,26804208,"pendry, jb",United Kingdom,Physics,n_pub,10
2014,26804208,"pendry, jb",United Kingdom,Physics,n_pub,4
2015,26804208,"pendry, jb",United Kingdom,Physics,n_pub,5
2016,26804208,"pendry, jb",United Kingdom,Physics,n_pub,9
2017,26804208,"pendry, jb",United Kingdom,Physics,n_pub,5
2018,26804208,"pendry, jb",United Kingdom,Physics,n_pub,4
2019,26804208,"pendry, jb",United Kingdom,Physics,n_pub,1
1980,27245798,"krebs, fc",Denmark,Physics,n_pub,0
1981,27245798,"krebs, fc",Denmark,Physics,n_pub,0
1982,27245798,"krebs, fc",Denmark,Physics,n_pub,0
1983,27245798,"krebs, fc",Denmark,Physics,n_pub,0
1984,27245798,"krebs, fc",Denmark,Physics,n_pub,0
1985,27245798,"krebs, fc",Denmark,Physics,n_pub,0
1986,27245798,"krebs, fc",Denmark,Physics,n_pub,0
1987,27245798,"krebs, fc",Denmark,Physics,n_pub,0
1988,27245798,"krebs, fc",Denmark,Physics,n_pub,0
1989,27245798,"krebs, fc",Denmark,Physics,n_pub,0
1990,27245798,"krebs, fc",Denmark,Physics,n_pub,0
1991,27245798,"krebs, fc",Denmark,Physics,n_pub,0
1992,27245798,"krebs, fc",Denmark,Physics,n_pub,0
1993,27245798,"krebs, fc",Denmark,Physics,n_pub,0
1994,27245798,"krebs, fc",Denmark,Physics,n_pub,0
1995,27245798,"krebs, fc",Denmark,Physics,n_pub,0
1996,27245798,"krebs, fc",Denmark,Physics,n_pub,0
1997,27245798,"krebs, fc",Denmark,Physics,n_pub,3
1998,27245798,"krebs, fc",Denmark,Physics,n_pub,3
1999,27245798,"krebs, fc",Denmark,Physics,n_pub,6
2000,27245798,"krebs, fc",Denmark,Physics,n_pub,11
2001,27245798,"krebs, fc",Denmark,Physics,n_pub,7
2002,27245798,"krebs, fc",Denmark,Physics,n_pub,4
2003,27245798,"krebs, fc",Denmark,Physics,n_pub,13
2004,27245798,"krebs, fc",Denmark,Physics,n_pub,18
2005,27245798,"krebs, fc",Denmark,Physics,n_pub,10
2006,27245798,"krebs, fc",Denmark,Physics,n_pub,19
2007,27245798,"krebs, fc",Denmark,Physics,n_pub,16
2008,27245798,"krebs, fc",Denmark,Physics,n_pub,18
2009,27245798,"krebs, fc",Denmark,Physics,n_pub,19
2010,27245798,"krebs, fc",Denmark,Physics,n_pub,22
2011,27245798,"krebs, fc",Denmark,Physics,n_pub,33
2012,27245798,"krebs, fc",Denmark,Physics,n_pub,46
2013,27245798,"krebs, fc",Denmark,Physics,n_pub,43
2014,27245798,"krebs, fc",Denmark,Physics,n_pub,36
2015,27245798,"krebs, fc",Denmark,Physics,n_pub,34
2016,27245798,"krebs, fc",Denmark,Physics,n_pub,29
2017,27245798,"krebs, fc",Denmark,Physics,n_pub,11
2018,27245798,"krebs, fc",Denmark,Physics,n_pub,5
2019,27245798,"krebs, fc",Denmark,Physics,n_pub,0
1980,27480865,"sovacool, bk",Denmark,Economics,n_pub,0
1980,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,0
1981,27480865,"sovacool, bk",Denmark,Economics,n_pub,0
1981,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,0
1982,27480865,"sovacool, bk",Denmark,Economics,n_pub,0
1982,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,0
1983,27480865,"sovacool, bk",Denmark,Economics,n_pub,0
1983,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,0
1984,27480865,"sovacool, bk",Denmark,Economics,n_pub,0
1984,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,0
1985,27480865,"sovacool, bk",Denmark,Economics,n_pub,0
1985,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,0
1986,27480865,"sovacool, bk",Denmark,Economics,n_pub,0
1986,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,0
1987,27480865,"sovacool, bk",Denmark,Economics,n_pub,0
1987,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,0
1988,27480865,"sovacool, bk",Denmark,Economics,n_pub,0
1988,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,0
1989,27480865,"sovacool, bk",Denmark,Economics,n_pub,0
1989,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,0
1990,27480865,"sovacool, bk",Denmark,Economics,n_pub,0
1990,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,0
1991,27480865,"sovacool, bk",Denmark,Economics,n_pub,0
1991,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,0
1992,27480865,"sovacool, bk",Denmark,Economics,n_pub,0
1992,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,0
1993,27480865,"sovacool, bk",Denmark,Economics,n_pub,0
1993,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,0
1994,27480865,"sovacool, bk",Denmark,Economics,n_pub,0
1994,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,0
1995,27480865,"sovacool, bk",Denmark,Economics,n_pub,0
1995,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,0
1996,27480865,"sovacool, bk",Denmark,Economics,n_pub,0
1996,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,0
1997,27480865,"sovacool, bk",Denmark,Economics,n_pub,0
1997,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,0
1998,27480865,"sovacool, bk",Denmark,Economics,n_pub,0
1998,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,0
1999,27480865,"sovacool, bk",Denmark,Economics,n_pub,0
1999,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,0
2000,27480865,"sovacool, bk",Denmark,Economics,n_pub,0
2000,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,0
2001,27480865,"sovacool, bk",Denmark,Economics,n_pub,0
2001,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,0
2002,27480865,"sovacool, bk",Denmark,Economics,n_pub,0
2002,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,0
2003,27480865,"sovacool, bk",Denmark,Economics,n_pub,0
2003,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,0
2004,27480865,"sovacool, bk",Denmark,Economics,n_pub,0
2004,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,0
2005,27480865,"sovacool, bk",Denmark,Economics,n_pub,1
2005,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,1
2006,27480865,"sovacool, bk",Denmark,Economics,n_pub,1
2006,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,1
2007,27480865,"sovacool, bk",Denmark,Economics,n_pub,4
2007,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,4
2008,27480865,"sovacool, bk",Denmark,Economics,n_pub,10
2008,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,10
2009,27480865,"sovacool, bk",Denmark,Economics,n_pub,12
2009,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,12
2010,27480865,"sovacool, bk",Denmark,Economics,n_pub,22
2010,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,22
2011,27480865,"sovacool, bk",Denmark,Economics,n_pub,36
2011,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,36
2012,27480865,"sovacool, bk",Denmark,Economics,n_pub,28
2012,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,28
2013,27480865,"sovacool, bk",Denmark,Economics,n_pub,25
2013,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,25
2014,27480865,"sovacool, bk",Denmark,Economics,n_pub,18
2014,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,18
2015,27480865,"sovacool, bk",Denmark,Economics,n_pub,24
2015,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,24
2016,27480865,"sovacool, bk",Denmark,Economics,n_pub,23
2016,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,23
2017,27480865,"sovacool, bk",Denmark,Economics,n_pub,30
2017,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,30
2018,27480865,"sovacool, bk",Denmark,Economics,n_pub,32
2018,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,32
2019,27480865,"sovacool, bk",Denmark,Economics,n_pub,8
2019,27480865,"sovacool, bk",United Kingdom,Economics,n_pub,8
1980,30610796,"foyer, ch",United Kingdom,Biology,n_pub,1
1981,30610796,"foyer, ch",United Kingdom,Biology,n_pub,2
1982,30610796,"foyer, ch",United Kingdom,Biology,n_pub,3
1983,30610796,"foyer, ch",United Kingdom,Biology,n_pub,6
1984,30610796,"foyer, ch",United Kingdom,Biology,n_pub,5
1985,30610796,"foyer, ch",United Kingdom,Biology,n_pub,3
1986,30610796,"foyer, ch",United Kingdom,Biology,n_pub,6
1987,30610796,"foyer, ch",United Kingdom,Biology,n_pub,5
1988,30610796,"foyer, ch",United Kingdom,Biology,n_pub,3
1989,30610796,"foyer, ch",United Kingdom,Biology,n_pub,3
1990,30610796,"foyer, ch",United Kingdom,Biology,n_pub,5
1991,30610796,"foyer, ch",United Kingdom,Biology,n_pub,3
1992,30610796,"foyer, ch",United Kingdom,Biology,n_pub,4
1993,30610796,"foyer, ch",United Kingdom,Biology,n_pub,4
1994,30610796,"foyer, ch",United Kingdom,Biology,n_pub,7
1995,30610796,"foyer, ch",United Kingdom,Biology,n_pub,6
1996,30610796,"foyer, ch",United Kingdom,Biology,n_pub,7
1997,30610796,"foyer, ch",United Kingdom,Biology,n_pub,14
1998,30610796,"foyer, ch",United Kingdom,Biology,n_pub,18
1999,30610796,"foyer, ch",United Kingdom,Biology,n_pub,11
2000,30610796,"foyer, ch",United Kingdom,Biology,n_pub,21
2001,30610796,"foyer, ch",United Kingdom,Biology,n_pub,11
2002,30610796,"foyer, ch",United Kingdom,Biology,n_pub,10
2003,30610796,"foyer, ch",United Kingdom,Biology,n_pub,23
2004,30610796,"foyer, ch",United Kingdom,Biology,n_pub,11
2005,30610796,"foyer, ch",United Kingdom,Biology,n_pub,11
2006,30610796,"foyer, ch",United Kingdom,Biology,n_pub,16
2007,30610796,"foyer, ch",United Kingdom,Biology,n_pub,13
2008,30610796,"foyer, ch",United Kingdom,Biology,n_pub,8
2009,30610796,"foyer, ch",United Kingdom,Biology,n_pub,7
2010,30610796,"foyer, ch",United Kingdom,Biology,n_pub,5
2011,30610796,"foyer, ch",United Kingdom,Biology,n_pub,8
2012,30610796,"foyer, ch",United Kingdom,Biology,n_pub,9
2013,30610796,"foyer, ch",United Kingdom,Biology,n_pub,7
2014,30610796,"foyer, ch",United Kingdom,Biology,n_pub,8
2015,30610796,"foyer, ch",United Kingdom,Biology,n_pub,20
2016,30610796,"foyer, ch",United Kingdom,Biology,n_pub,10
2017,30610796,"foyer, ch",United Kingdom,Biology,n_pub,11
2018,30610796,"foyer, ch",United Kingdom,Biology,n_pub,17
2019,30610796,"foyer, ch",United Kingdom,Biology,n_pub,6
1980,31705080,"juselius, k",Denmark,Economics,n_pub,0
1981,31705080,"juselius, k",Denmark,Economics,n_pub,0
1982,31705080,"juselius, k",Denmark,Economics,n_pub,0
1983,31705080,"juselius, k",Denmark,Economics,n_pub,0
1984,31705080,"juselius, k",Denmark,Economics,n_pub,0
1985,31705080,"juselius, k",Denmark,Economics,n_pub,0
1986,31705080,"juselius, k",Denmark,Economics,n_pub,0
1987,31705080,"juselius, k",Denmark,Economics,n_pub,0
1988,31705080,"juselius, k",Denmark,Economics,n_pub,0
1989,31705080,"juselius, k",Denmark,Economics,n_pub,0
1990,31705080,"juselius, k",Denmark,Economics,n_pub,1
1991,31705080,"juselius, k",Denmark,Economics,n_pub,1
1992,31705080,"juselius, k",Denmark,Economics,n_pub,4
1993,31705080,"juselius, k",Denmark,Economics,n_pub,0
1994,31705080,"juselius, k",Denmark,Economics,n_pub,1
1995,31705080,"juselius, k",Denmark,Economics,n_pub,2
